feature_idx,train_pearson_r,train_pearson_p_emp,train_pearson_sig,train_spearman_rho,train_spearman_p,train_n_used,all_pearson_r,all_pearson_p_emp,all_pearson_sig,all_spearman_rho,all_spearman_p,all_n_used
12,0.023866314008532834,0.7762237762237763,False,0.05892466196156752,0.5352891938342453,113,0.16760060200068738,0.015984015984015984,True,0.17890857783216535,0.008102607915840679,218
13,0.032612112909986606,0.7342657342657343,False,0.0606925686040601,0.5230919615773499,113,0.25811512342364995,0.000999000999000999,True,0.26268754191361593,8.65868377028285e-05,218
14,0.2214762502933098,0.011988011988011988,True,0.23242551880297618,0.013239135299309398,113,0.2818148616476766,0.000999000999000999,True,0.2907733172997315,1.2818545747178257e-05,218
15,-0.45884013880626734,0.000999000999000999,True,-0.4687954708224569,1.6329518960731215e-07,113,-0.4149052670320702,0.000999000999000999,True,-0.45733852804577296,1.149206283944281e-12,218
16,0.1774843802817256,0.054945054945054944,False,0.12662631326852847,0.18139361800406556,113,0.1043178660505269,0.11988011988011989,False,0.07324803195172204,0.2816037552137979,218
17,-0.4705878809902563,0.000999000999000999,True,-0.49047734473981824,3.494766004209424e-08,113,-0.39960960520884514,0.000999000999000999,True,-0.438929715596286,1.1116580196692592e-11,218
18,-0.29976310917756166,0.000999000999000999,True,-0.25603374382607236,0.006196536663650075,113,-0.18821680432314658,0.002997002997002997,True,-0.1786693967937173,0.008189246571946592,218
19,-0.38044228320952744,0.000999000999000999,True,-0.37599288086501215,4.059592085480059e-05,113,-0.20699326548703006,0.003996003996003996,True,-0.2224459127312277,0.0009429263522058479,218
20,-0.27108687923206687,0.002997002997002997,True,-0.23669518012824117,0.011599359172316978,113,-0.3438236554538189,0.000999000999000999,True,-0.31173881250000807,2.6817493718156204e-06,218
21,-0.4213711183978761,0.000999000999000999,True,-0.43419620355971367,1.5492468929044527e-06,113,-0.4396103405197942,0.000999000999000999,True,-0.44075201967319994,8.933585227515662e-12,218
22,0.17598007413521255,0.04695304695304695,False,0.2029052715529557,0.01783048226872267,136,0.1630915874141578,0.008991008991008992,True,0.19593627009877412,0.001563500831569153,258
23,0.0746688911905291,0.4015984015984016,False,0.18547888140107457,0.030628470416409877,136,0.06446485570574462,0.3106893106893107,False,0.19662418363912806,0.0015037611784902562,258
24,-0.1703444881243279,0.04895104895104895,False,-0.1752134316986489,0.04132314053352744,136,-0.03282476517974578,0.5794205794205795,False,-0.052649904140449275,0.39969812150329564,258
25,0.2185731696896936,0.00999000999000999,True,0.24425408200391932,0.00416071224421352,136,0.19796152227507868,0.002997002997002997,True,0.2365221181952261,0.0001254527952304897,258
26,0.19693277330777126,0.025974025974025976,True,0.22553135593901052,0.008291796253927305,136,0.17659836515561717,0.001998001998001998,True,0.22103740856920412,0.00034689966193579043,258
