feature_idx,train_pearson_r,train_pearson_p_emp,train_pearson_sig,train_spearman_rho,train_spearman_p,train_n_used,all_pearson_r,all_pearson_p_emp,all_pearson_sig,all_spearman_rho,all_spearman_p,all_n_used
0,0.30769367140613246,0.002997002997002997,True,0.337249296276282,0.00031475642313489043,110,0.46843046753286605,0.000999000999000999,True,0.4501658994903849,3.998601865335835e-12,215
1,0.2195466470485034,0.02197802197802198,True,0.23264044546877116,0.014455665423136909,110,0.3652417904738129,0.000999000999000999,True,0.370614585222903,2.1016003383115625e-08,215
2,0.20418037597882296,0.03496503496503497,False,0.19524260880583938,0.040949067312489255,110,0.30524856392342326,0.000999000999000999,True,0.3208876688539561,1.5444688658076523e-06,215
3,0.27965951194110183,0.002997002997002997,True,0.31620166460182997,0.00022113747058840447,132,0.34087251086348586,0.000999000999000999,True,0.37078552839898,1.0674386799465597e-09,254
4,0.14422272094416844,0.1068931068931069,False,0.1594606391648875,0.06779865017483513,132,0.23913024041524417,0.000999000999000999,True,0.2742152956531374,9.24993960844616e-06,254
5,0.28965854713630623,0.002997002997002997,True,0.27556579235859624,0.0013835960321261253,132,0.36557553929516795,0.000999000999000999,True,0.364349258548403,2.162297666244078e-09,254
6,0.15026879474915095,0.0899100899100899,False,0.14775326089082266,0.09089360285577265,132,0.2462469017224835,0.000999000999000999,True,0.2676568291956875,1.5332452260434108e-05,254
7,0.3623061801384492,0.000999000999000999,True,0.4319342679697928,2.324298166730198e-07,132,0.4070124024104569,0.000999000999000999,True,0.44703533825476516,6.984103928141606e-14,254
8,0.293032789161958,0.002997002997002997,True,0.33279875933880965,9.661528149225447e-05,132,0.40105135041473566,0.000999000999000999,True,0.3940674733398929,7.271127433325341e-11,254
9,0.25142650114166304,0.002997002997002997,True,0.337875191453083,7.428192261027514e-05,132,0.3641925804677053,0.000999000999000999,True,0.3932519416269623,8.01749943825314e-11,254
10,0.0499284546765006,0.5994005994005994,False,0.06950923487620694,0.47056229791999993,110,-0.036029410800108866,0.6343656343656343,False,-0.03718704834823029,0.5876269396102202,215
11,0.05336800747235364,0.6053946053946054,False,0.018613995625447292,0.8469497335144566,110,0.1622496033092522,0.008991008991008992,True,0.15458238592714607,0.023386961631327394,215
12,0.15260959398495363,0.11388611388611389,False,0.13081812095249484,0.1731283308476083,110,0.2915269374353458,0.000999000999000999,True,0.2635389933752573,9.188489154764616e-05,215
13,0.18013739581612845,0.061938061938061936,False,0.1473462026113608,0.124508024170162,110,0.3099297090771548,0.000999000999000999,True,0.28790724252227284,1.8022069459492582e-05,215
14,0.2570481915433111,0.007992007992007992,True,0.19463222685633086,0.04159697803900533,110,0.36100797804900386,0.000999000999000999,True,0.33357054220071486,5.536190059650611e-07,215
15,-0.13237932176677283,0.17682317682317683,False,-0.16430420546944582,0.08630324577352128,110,-0.24802154436699722,0.000999000999000999,True,-0.27337308735571086,4.850250425050541e-05,215
16,0.11300358321654275,0.24075924075924077,False,0.028348260802826937,0.7687718598421104,110,0.06719909307222438,0.3336663336663337,False,0.025791222935850917,0.7068934479820693,215
17,-0.1432542303527814,0.13886113886113885,False,-0.16408128336614702,0.08673650148331112,110,-0.2166673511060905,0.000999000999000999,True,-0.231277133409578,0.000631117498245707,215
18,-0.2152873964147763,0.027972027972027972,False,-0.20925485529890492,0.028238120065356056,110,-0.20686249676825974,0.000999000999000999,True,-0.2086207004921165,0.002104643351504855,215
19,-0.23639073883845127,0.013986013986013986,True,-0.22541670778806577,0.017896982758857934,110,-0.16391726226098102,0.011988011988011988,True,-0.17385766321501667,0.010653244112236514,215
20,-0.2681734195184404,0.008991008991008992,True,-0.2363664291953363,0.012917106974273482,110,-0.3386807336028652,0.000999000999000999,True,-0.3065184653753536,4.673317599248545e-06,215
21,-0.2148701984312879,0.026973026973026972,False,-0.2614239351399432,0.00580385524504755,110,-0.24632555304216003,0.000999000999000999,True,-0.2777743948408797,3.614816297858975e-05,215
22,0.1879383350027402,0.03496503496503497,False,0.20316073372488122,0.019472545914341,132,0.26114261630402674,0.000999000999000999,True,0.23524679772136875,0.0001543495575024717,254
23,0.13263144580442984,0.13086913086913088,False,0.1595630903669676,0.06761990766259299,132,0.2472615901701759,0.000999000999000999,True,0.2183539896540962,0.0004562365096616501,254
24,-0.06316847937221759,0.46653346653346656,False,-0.039453026546490466,0.6533274511964131,132,-0.06809255792696559,0.3036963036963037,False,-0.052089795011199744,0.4084403991506313,254
25,0.3255487994288951,0.001998001998001998,True,0.24577112004456814,0.004503692959438765,132,0.3985418351390343,0.000999000999000999,True,0.3348448878189406,4.528043411819542e-08,254
26,0.17673298429632234,0.055944055944055944,False,0.20880486358493153,0.016273856199030677,132,0.24561124865245287,0.000999000999000999,True,0.22937437792821952,0.00022702836711156106,254
27,0.11004824055204439,0.21678321678321677,False,0.1402370681563992,0.10875532129351989,132,0.17044949582718083,0.007992007992007992,True,0.20522396424560277,0.001003000110541607,254
28,-0.07231027272062009,0.44455544455544455,False,-0.05318148762522677,0.5447630325500018,132,-0.073245114263598,0.2517482517482518,False,-0.05735559593451563,0.36264392111787275,254
29,0.10867602334332967,0.2177822177822178,False,0.09993649075633679,0.2542367128187278,132,0.047957570707038245,0.4695304695304695,False,0.032655297520970794,0.6044506311716249,254
30,-0.09181157462921823,0.2997002997002997,False,-0.08941195817901525,0.30794745597255707,132,-0.038157141181913795,0.5124875124875125,False,-0.02607937440539615,0.679125249213465,254
31,-0.030868648717295735,0.7312687312687313,False,0.02854663039777936,0.7452396519254523,132,0.0635088077310578,0.3276723276723277,False,0.09370559514757926,0.13639941770553116,254
32,0.20868429192113408,0.014985014985014986,True,0.24307944755355407,0.0049779167777899294,132,0.22552926640620577,0.001998001998001998,True,0.213309888288964,0.0006209280360363583,254
33,0.06686304261011167,0.44955044955044954,False,0.023442697785060564,0.7896146462207707,132,0.08181701112522839,0.17882117882117882,False,0.10186920131959538,0.10528894135785029,254
34,0.04189006179073281,0.6453546453546454,False,-0.002272553937049962,0.9793679245659048,132,0.11087983442003241,0.06693306693306693,False,0.10557088567493811,0.09316784509124391,254
35,-0.06312355794957336,0.4565434565434565,False,-0.08963548807446275,0.30673475701383823,132,-0.07088312808367776,0.27472527472527475,False,-0.10306585523404359,0.10124145116541085,254
36,0.3171633851076964,0.000999000999000999,True,0.3015325152130853,0.0004421792136568931,132,0.31952428636180547,0.000999000999000999,True,0.30524712396851106,7.059467857496358e-07,254
37,-0.06400597853858847,0.4775224775224775,False,-0.10178061239377902,0.2455335132653076,132,-0.04292055585842889,0.5134865134865135,False,-0.08453257319522595,0.1792760603634441,254
38,-0.07721171866721604,0.37462537462537465,False,-0.06202954598669183,0.4798351467351677,132,0.00899364425802971,0.8951048951048951,False,0.019314046549168525,0.7593567892560663,254
39,-0.055113379563349135,0.5384615384615384,False,-0.0888345059491091,0.3110947554944722,132,-0.015589544808564448,0.8061938061938062,False,-0.05433995824347362,0.38846626361210307,254
40,0.3346842446153753,0.000999000999000999,True,0.25086573891164327,0.00371547067219712,132,0.42471914153657553,0.000999000999000999,True,0.38069916454799735,3.489433304609867e-10,254
41,0.263528191785084,0.003996003996003996,True,0.19867150832464317,0.02239118175600038,132,0.36331297091495507,0.000999000999000999,True,0.32361065548278967,1.32986745480627e-07,254
42,0.3688315624636398,0.000999000999000999,True,0.36365519865621354,1.8189667977110655e-05,132,0.38683678316779235,0.000999000999000999,True,0.38363973860910316,2.4862729359027113e-10,254
43,0.4405701465532445,0.000999000999000999,True,0.4226670910543636,4.451949587123886e-07,132,0.4532368235004987,0.000999000999000999,True,0.4513750634645656,3.73922616956317e-14,254
44,0.24962084436131968,0.04395604395604396,False,0.23712330969182527,0.05921383728764855,64,0.3095710585612881,0.001998001998001998,True,0.30181495872311676,0.002397280448948331,99
45,0.20899864651422512,0.08891108891108891,False,0.16440831079154544,0.19421935707817184,64,0.22261922728376424,0.024975024975024976,True,0.16476002874841406,0.10316923396536998,99
46,-0.2015934669105283,0.024975024975024976,True,-0.24619023859853228,0.00443360900561342,132,-0.12288681239347521,0.04995004995004995,False,-0.13319604715727648,0.03385553135078065,254
47,-0.18826975322765183,0.03896103896103896,False,-0.237453945184791,0.006115649151763088,132,-0.08388563518602671,0.2087912087912088,False,-0.10585455636946449,0.09228690877066445,254
48,-0.2260205429467928,0.013986013986013986,True,-0.2760683991630825,0.0013547518159998638,132,-0.24425673879965498,0.000999000999000999,True,-0.25314455698085636,4.479760587334463e-05,254
