feature_idx,train_pearson_r,train_pearson_p_emp,train_pearson_sig,train_spearman_rho,train_spearman_p,train_n_used,all_pearson_r,all_pearson_p_emp,all_pearson_sig,all_spearman_rho,all_spearman_p,all_n_used
14,0.0979239756230536,0.3096903096903097,False,0.12315836932560621,0.19374201207963102,113,0.14178286706420973,0.029970029970029972,False,0.1463679620998518,0.030747851581445995,218
15,-0.3229791022682859,0.001998001998001998,True,-0.3160712284133913,0.0006486984101793529,113,-0.27494106522535144,0.000999000999000999,True,-0.3130618861685138,2.419674505602094e-06,218
16,0.12935043266563215,0.19080919080919082,False,0.11634281723043874,0.21976157474442398,113,0.10672120903309859,0.1108891108891109,False,0.08771162418543145,0.1970197489823111,218
17,-0.33204141248801866,0.001998001998001998,True,-0.34350130753532143,0.00019541382775281613,113,-0.2802040544278108,0.000999000999000999,True,-0.328275534172537,7.154313295021324e-07,218
18,-0.15240311074547735,0.10789210789210789,False,-0.09970263000301324,0.29340101123442014,113,-0.04983086236395244,0.4565434565434565,False,-0.03777467694223684,0.5790807459881631,218
19,-0.2527762295335373,0.007992007992007992,True,-0.25719895945341026,0.005957917833573378,113,-0.15514592441450115,0.012987012987012988,True,-0.1794989587268339,0.007892232151703874,218
20,-0.16031460953047227,0.09090909090909091,False,-0.1399874111369495,0.13918488892846823,113,-0.21673006493624974,0.000999000999000999,True,-0.18773802912385057,0.005423327847304899,218
21,-0.27365355400444,0.005994005994005994,True,-0.28947630622923104,0.0018719676006820998,113,-0.3279266728158642,0.000999000999000999,True,-0.3308565252323684,5.779566417368109e-07,218
22,0.11113187996898544,0.1958041958041958,False,0.12172658504446379,0.15803353790531754,136,0.04901326149279091,0.43656343656343655,False,0.08069006653000906,0.19639578512059314,258
23,0.034658629279899184,0.6793206793206793,False,0.09149841843589498,0.2894082050385589,136,-0.022028916689563405,0.7302697302697303,False,0.0744843051583325,0.23316618346707474,258
24,-0.1529861846305438,0.07092907092907093,False,-0.1567034128935407,0.06847552268900993,136,0.011217496204146107,0.8681318681318682,False,-0.0336106603985885,0.5909930502382328,258
25,0.12008868196566089,0.1878121878121878,False,0.13870088174037723,0.10731492649646242,136,0.04416239917501225,0.5024975024975025,False,0.08908611737171397,0.15363033246780403,258
26,0.11727302644270003,0.17582417582417584,False,0.12729157293838578,0.13973613125342937,136,0.050574699688098905,0.4175824175824176,False,0.09177662112238344,0.14153550621452396,258
27,0.06755566722587716,0.4435564435564436,False,0.05707062444221151,0.50928778923598,136,0.004659897228444544,0.9500499500499501,False,0.020022681642585277,0.7489059425907716,258
28,-0.1550170552868108,0.07492507492507493,False,-0.15423998467394648,0.07299311946237781,136,0.01137569543734397,0.8781218781218781,False,-0.031864849062275005,0.610423279429638,258
29,-0.034969863850036684,0.6943056943056943,False,-0.043874547566965974,0.6120268982865368,136,0.006204892212189228,0.9270729270729271,False,-0.01415592303797223,0.8209797395962564,258
30,0.038860471540803854,0.6553446553446554,False,0.011570647698093944,0.8936439522910905,136,0.04814172472892361,0.4485514485514486,False,0.014041275900307654,0.8224054612054738,258
31,0.1557399156550025,0.08691308691308691,False,0.16509544353409372,0.0547622394004534,136,0.1666796168845093,0.002997002997002997,True,0.15471754693980128,0.012844054766475176,258
32,0.05445485359391859,0.5664335664335665,False,0.03918367936386774,0.6506117695984079,136,0.07514097693781732,0.23376623376623376,False,0.04025984162270917,0.5197117517644751,258
33,0.0572636531050095,0.5124875124875125,False,0.04425742643980613,0.6089221223248752,136,0.14681115468373074,0.023976023976023976,True,0.1342249884130031,0.031141042633707657,258
34,0.09729403671540839,0.26573426573426573,False,0.08533141973562056,0.32327781141231227,136,0.20701211837776767,0.000999000999000999,True,0.19064549056090813,0.002100737465571383,258
35,-0.16789891795644013,0.04995004995004995,False,-0.1988610256407895,0.020291020893872008,136,-0.19494565984861167,0.000999000999000999,True,-0.2170810039438133,0.0004449546662680278,258
36,0.12209938721761052,0.16683316683316685,False,0.10784180780675107,0.21141631254404558,136,0.03758034455886679,0.5574425574425574,False,0.026465145258486165,0.6722200157481699,258
37,-0.13626882141034713,0.10589410589410589,False,-0.18087053470375314,0.03509698617352327,136,-0.16199208390474212,0.005994005994005994,True,-0.2042354451771847,0.0009688361437011739,258
38,-0.010178881565089684,0.9000999000999002,False,-0.06775992831980546,0.4331472969087339,136,-0.02283438116825485,0.7162837162837162,False,-0.05273309744018931,0.39895274076886955,258
39,-0.09491748995434185,0.2517482517482518,False,-0.14749987168602455,0.0865951919379334,136,-0.12629070847979929,0.03696303696303696,False,-0.17482594936531726,0.004859454385060925,258
40,0.16229476284749753,0.04995004995004995,False,0.15904643895186438,0.06439218843773487,136,0.14526703963818297,0.02097902097902098,True,0.13815650333383842,0.02648685573461304,258
41,0.13272521597005865,0.10789210789210789,False,0.1005935976982677,0.24392063564519814,136,0.16628128880067766,0.012987012987012988,True,0.14291418316670568,0.021664786372061963,258
42,0.18787483542161193,0.026973026973026972,False,0.20027213897087964,0.01940112843972892,136,0.15156815837369178,0.01898101898101898,True,0.13907509147684918,0.025489881313678336,258
43,0.23952057144837746,0.003996003996003996,True,0.25354768728984534,0.0028977304950183343,136,0.21562782220259397,0.000999000999000999,True,0.21930868601874148,0.00038697064997556257,258
44,0.075141406335011,0.5894105894105894,False,0.11756270679874121,0.354872916356205,64,0.029071874278094344,0.7562437562437563,False,0.09263179614089853,0.3618045269657189,99
45,-0.05066014332678845,0.7062937062937062,False,-0.08981513092242414,0.48032002911513344,64,0.020460059146563386,0.8361638361638362,False,0.001360112305472276,0.989339718274035,99
46,-0.22913648832089034,0.008991008991008992,True,-0.24085729949193588,0.00473344524233985,136,-0.09307809062187501,0.13486513486513488,False,-0.10461180913446,0.09358964247876245,258
47,-0.11489024024123987,0.2177822177822178,False,-0.13169588399766025,0.1264347848736733,136,0.004193764211436298,0.952047952047952,False,-0.014588054556861723,0.8156111857754798,258
48,-0.20877922981137018,0.014985014985014986,True,-0.2503311094586762,0.003289119153768683,136,-0.17947849860592596,0.005994005994005994,True,-0.20519198653746065,0.0009157334208057746,258
