feature_idx,pearson_r,pearson_p_emp,pearson_sig,spearman_rho,spearman_p,n_used
0,0.5311988028657303,0.000999000999000999,True,0.5504633636064502,3.8794407062530847e-10,111
1,0.48294978081280826,0.000999000999000999,True,0.5815564824712497,2.1858124673719793e-11,111
2,0.46285185444872473,0.000999000999000999,True,0.5381222336049943,1.1218853576422887e-09,111
3,0.5155073049210843,0.000999000999000999,True,0.5352901154221612,2.6735392115589798e-11,134
4,0.41636163228347334,0.000999000999000999,True,0.45089134672072956,4.57312356718602e-08,134
5,0.42590040130938744,0.000999000999000999,True,0.4450116895166393,7.152107319144703e-08,134
6,0.29567377776343673,0.000999000999000999,True,0.35701662563212333,2.291033076932932e-05,134
7,0.5397856384104577,0.000999000999000999,True,0.5936637465432637,4.037876808961304e-14,134
8,0.5096631049989313,0.000999000999000999,True,0.5892475168162729,6.911484679591003e-14,134
9,0.5165928728641362,0.000999000999000999,True,0.6088384842248447,5.974660553268329e-15,134
10,-0.1756933592019281,0.06893106893106893,False,-0.20856600379389123,0.028040256482847786,111
11,0.1876570750682739,0.058941058941058944,False,0.21281875175177717,0.024925281487141862,111
12,0.1442328247116483,0.14385614385614387,False,0.21598337656478825,0.022803582198000726,111
13,0.2853617511838301,0.001998001998001998,True,0.3009113880222721,0.0013313757008089656,111
14,0.29983555474823154,0.003996003996003996,True,0.2897218550158088,0.002040392446206156,111
15,-0.6185060705601917,0.000999000999000999,True,-0.6463632834414222,1.834360069015962e-14,111
16,0.15725583359600612,0.12287712287712288,False,0.07488100775313916,0.4347511879603331,111
17,-0.5903019530571092,0.000999000999000999,True,-0.5877225136255406,1.1911905621248434e-11,111
18,-0.329054934081612,0.001998001998001998,True,-0.27530422334621674,0.003451115593728439,111
19,-0.3774843107600216,0.000999000999000999,True,-0.3273890512142273,0.0004525268823348271,111
20,-0.3628905790780347,0.000999000999000999,True,-0.3261195742118733,0.00047764002913358496,111
21,-0.4799892646503925,0.000999000999000999,True,-0.4756548973963027,1.322068445348808e-07,111
22,0.23823911858026114,0.00999000999000999,True,0.31821244492286926,0.00017900194391992888,134
23,0.13450767041587577,0.11988011988011989,False,0.32192290820700387,0.00014877835364373717,134
24,-0.18251870450042568,0.03596403596403597,False,-0.16933464642371343,0.050468053292439176,134
25,0.30208665703819143,0.001998001998001998,True,0.40939902617765483,9.02610051041539e-07,134
26,0.27459526190904876,0.003996003996003996,True,0.348700517362437,3.6426972626276665e-05,134
27,0.11411934700340648,0.18581418581418582,False,0.19460731242893808,0.0242449667914604,134
28,-0.20814199685212884,0.028971028971028972,False,-0.19067629713141088,0.02732472281877583,134
29,-0.00400873122368902,0.957042957042957,False,-0.02172307595438823,0.8032553360826579,134
30,0.054311346629811685,0.5404595404595405,False,0.05615513733932985,0.5192762097340925,134
31,0.1373020927248295,0.1258741258741259,False,0.18113288177543385,0.03621737018084697,134
32,0.06667228310091737,0.42357642357642356,False,0.08499296177280698,0.3288586826722833,134
33,0.029057931805963153,0.7542457542457542,False,-0.004808033891959081,0.9560301945720413,134
34,0.02273815350162256,0.7962037962037962,False,-0.011803424810859064,0.8923279198004317,134
35,-0.18402305414397022,0.04695304695304695,False,-0.1823913256165564,0.0349205537079781,134
36,0.326579793806071,0.000999000999000999,True,0.32575272905132746,0.00012261519524753195,134
37,-0.1330150471955216,0.11388611388611389,False,-0.13653726466744645,0.11569517528128198,134
38,0.007678842069033055,0.916083916083916,False,0.028282552305641626,0.7456413649448753,134
39,-0.07372885352480368,0.3956043956043956,False,-0.08650568911172342,0.3202916459223024,134
40,0.32628809741615794,0.000999000999000999,True,0.3446190077498889,4.552155973970049e-05,134
41,0.16921151449303587,0.03796203796203796,False,0.1811562343415578,0.03619294104164059,134
42,0.44040263012469527,0.000999000999000999,True,0.4578841429100602,2.6570754581465134e-08,134
43,0.47485435812660676,0.000999000999000999,True,0.5091819464956138,3.3330365531007033e-10,134
44,0.2886880882390162,0.017982017982017984,True,0.3704155515606613,0.002587799441977138,64
45,0.004281610357977243,0.971028971028971,False,0.046770611428565194,0.7136254732323892,64
46,-0.5555623967360326,0.000999000999000999,True,-0.5668186744190282,9.380488773565325e-13,134
47,-0.3960900318140171,0.000999000999000999,True,-0.4615608747097936,1.9873838054998605e-08,134
48,-0.47764418427215505,0.000999000999000999,True,-0.572435877876406,4.972613559654524e-13,134
