feature_idx,pearson_r,pearson_p_emp,pearson_sig,spearman_rho,spearman_p,n_used
0,0.30769367140613246,0.001998001998001998,True,0.337249296276282,0.00031475642313489043,110
1,0.2195466470485034,0.017982017982017984,True,0.23264044546877116,0.014455665423136909,110
2,0.20418037597882296,0.03596403596403597,False,0.19524260880583938,0.040949067312489255,110
3,0.27965951194110183,0.003996003996003996,True,0.31620166460182997,0.00022113747058840447,132
4,0.14422272094416844,0.11488511488511488,False,0.1594606391648875,0.06779865017483513,132
5,0.28965854713630623,0.002997002997002997,True,0.27556579235859624,0.0013835960321261253,132
6,0.15026879474915095,0.08291708291708291,False,0.14775326089082266,0.09089360285577265,132
7,0.3623061801384492,0.000999000999000999,True,0.4319342679697928,2.324298166730198e-07,132
8,0.293032789161958,0.000999000999000999,True,0.33279875933880965,9.661528149225447e-05,132
9,0.25142650114166304,0.004995004995004995,True,0.337875191453083,7.428192261027514e-05,132
10,0.0499284546765006,0.5894105894105894,False,0.06950923487620694,0.47056229791999993,110
11,0.05336800747235364,0.6013986013986014,False,0.018613995625447292,0.8469497335144566,110
12,0.15260959398495363,0.11788211788211789,False,0.13081812095249484,0.1731283308476083,110
13,0.18013739581612845,0.04895104895104895,False,0.1473462026113608,0.124508024170162,110
14,0.2570481915433111,0.004995004995004995,True,0.19463222685633086,0.04159697803900533,110
15,-0.13237932176677283,0.16183816183816183,False,-0.16430420546944582,0.08630324577352128,110
16,0.11300358321654275,0.23176823176823177,False,0.028348260802826937,0.7687718598421104,110
17,-0.1432542303527814,0.12787212787212787,False,-0.16408128336614702,0.08673650148331112,110
18,-0.2152873964147763,0.02197802197802198,True,-0.20925485529890492,0.028238120065356056,110
19,-0.23639073883845127,0.014985014985014986,True,-0.22541670778806577,0.017896982758857934,110
20,-0.2681734195184404,0.003996003996003996,True,-0.2363664291953363,0.012917106974273482,110
21,-0.2148701984312879,0.022977022977022976,True,-0.2614239351399432,0.00580385524504755,110
22,0.1879383350027402,0.03396603396603397,False,0.20316073372488122,0.019472545914341,132
23,0.13263144580442984,0.14285714285714285,False,0.1595630903669676,0.06761990766259299,132
24,-0.06316847937221759,0.5024975024975025,False,-0.039453026546490466,0.6533274511964131,132
25,0.3255487994288951,0.001998001998001998,True,0.24577112004456814,0.004503692959438765,132
26,0.17673298429632234,0.04695304695304695,False,0.20880486358493153,0.016273856199030677,132
27,0.11004824055204439,0.2087912087912088,False,0.1402370681563992,0.10875532129351989,132
28,-0.07231027272062009,0.4275724275724276,False,-0.05318148762522677,0.5447630325500018,132
29,0.10867602334332967,0.22577422577422576,False,0.09993649075633679,0.2542367128187278,132
30,-0.09181157462921823,0.26873126873126874,False,-0.08941195817901525,0.30794745597255707,132
31,-0.030868648717295735,0.7422577422577422,False,0.02854663039777936,0.7452396519254523,132
32,0.20868429192113408,0.017982017982017984,True,0.24307944755355407,0.0049779167777899294,132
33,0.06686304261011167,0.4435564435564436,False,0.023442697785060564,0.7896146462207707,132
34,0.04189006179073281,0.6483516483516484,False,-0.002272553937049962,0.9793679245659048,132
35,-0.06312355794957336,0.46553446553446554,False,-0.08963548807446275,0.30673475701383823,132
36,0.3171633851076964,0.000999000999000999,True,0.3015325152130853,0.0004421792136568931,132
37,-0.06400597853858847,0.4965034965034965,False,-0.10178061239377902,0.2455335132653076,132
38,-0.07721171866721604,0.3806193806193806,False,-0.06202954598669183,0.4798351467351677,132
39,-0.055113379563349135,0.5214785214785215,False,-0.0888345059491091,0.3110947554944722,132
40,0.3346842446153753,0.000999000999000999,True,0.25086573891164327,0.00371547067219712,132
41,0.263528191785084,0.003996003996003996,True,0.19867150832464317,0.02239118175600038,132
42,0.3688315624636398,0.000999000999000999,True,0.36365519865621354,1.8189667977110655e-05,132
43,0.4405701465532445,0.000999000999000999,True,0.4226670910543636,4.451949587123886e-07,132
44,0.24962084436131968,0.04195804195804196,False,0.23712330969182527,0.05921383728764855,64
45,0.20899864651422512,0.10589410589410589,False,0.16440831079154544,0.19421935707817184,64
46,-0.2015934669105283,0.013986013986013986,True,-0.24619023859853228,0.00443360900561342,132
47,-0.18826975322765183,0.03296703296703297,False,-0.237453945184791,0.006115649151763088,132
48,-0.2260205429467928,0.008991008991008992,True,-0.2760683991630825,0.0013547518159998638,132
