feature_idx,train_pearson_r,train_pearson_p_emp,train_pearson_sig,train_spearman_rho,train_spearman_p,train_n_used,all_pearson_r,all_pearson_p_emp,all_pearson_sig,all_spearman_rho,all_spearman_p,all_n_used
20,-0.000526191744414737,0.989010989010989,False,-0.0250917813103312,0.7919300597869182,113,-0.1337052873220667,0.05194805194805195,False,-0.13673022316297423,0.04372972475429143,218
21,0.04772219282631441,0.6133866133866134,False,0.11482456883077409,0.22587984018484145,113,0.001379731016594908,0.985014985014985,False,0.07893402788191264,0.24582154309578302,218
22,-0.04472027736410217,0.6083916083916084,False,-0.05867314578467289,0.4974485672087807,136,0.043035802122674896,0.4905094905094905,False,0.037934141081123494,0.54413485126362,258
23,-0.062039692873732226,0.44555444555444557,False,-0.10111315292121037,0.24148128669551838,136,0.019455827953296555,0.7312687312687313,False,0.013498356740765147,0.829164904352118,258
24,0.05833820577842819,0.5124875124875125,False,0.06810236782961412,0.4308208755588468,136,0.0770279787594598,0.21678321678321677,False,0.09663263021474039,0.1215649274376315,258
25,-0.08490398865351753,0.33666333666333664,False,-0.06267430574496506,0.4685327979798506,136,0.04134149964748615,0.4965034965034965,False,0.06897459549008324,0.2696662586792004,258
26,-0.061946647820340484,0.46553446553446554,False,-0.07096589543181593,0.4116495280597132,136,0.032030465375413444,0.6103896103896104,False,0.03556256764573383,0.5696102482619588,258
27,0.04886176313734303,0.6013986013986014,False,0.0006879272592726013,0.9936580879557977,136,0.07664916166399832,0.22577422577422576,False,0.057416422870030834,0.3583445671457047,258
28,0.06822776015282334,0.44555444555444557,False,0.07676830662575113,0.374372473509945,136,0.08415490484576507,0.17082917082917082,False,0.10983520764816518,0.07824186428774661,258
29,0.06638415509180283,0.44655344655344653,False,0.08048748933489266,0.3516023159046015,136,0.06907127359854584,0.29270729270729273,False,0.09996842283615295,0.1091669084386417,258
30,-0.1266812857424881,0.13886113886113885,False,-0.11575652327406569,0.17959694026977294,136,-0.07097566551267552,0.25274725274725274,False,-0.0830235786910837,0.18372367364376965,258
31,-0.06416788913814113,0.45754245754245754,False,-0.05205154205937776,0.5472904351524733,136,-0.03785525956001239,0.5454545454545454,False,-0.04026549422562334,0.519653083882592,258
32,-0.0007468498594005654,0.993006993006993,False,0.07119925591552675,0.4101095530041518,136,0.13027354370833719,0.030969030969030968,False,0.18582059136530388,0.0027321740880534287,258
33,0.03689551894046657,0.6573426573426573,False,0.042488623903977195,0.623322799816411,136,-0.034483458454196474,0.5934065934065934,False,-0.02145556756495421,0.731603354653349,258
34,0.0067481773346124985,0.9240759240759241,False,0.006390674079956301,0.9411374855073018,136,-0.044612058832039544,0.46553446553446554,False,-0.03450260281148642,0.5811764567127845,258
35,0.012113704781366308,0.8741258741258742,False,0.05606971788827383,0.5167556977292164,136,0.11919092901008593,0.060939060939060936,False,0.1412924581689126,0.02321536312520721,258
36,0.032346682221258166,0.7132867132867133,False,0.03382025426946824,0.6958860051844833,136,0.1685207692584355,0.003996003996003996,True,0.15876479320866105,0.010650044876845153,258
37,0.017028777760315014,0.8451548451548452,False,0.06145645572059911,0.4772353433256118,136,0.1253150868821829,0.04895104895104895,False,0.13661091136028633,0.028239951305012632,258
38,0.02996722301083017,0.7482517482517482,False,0.051159424376858206,0.5541875420536767,136,0.15624487782776975,0.015984015984015984,True,0.17785661783733686,0.0041594124323566595,258
39,0.028681916422195572,0.7522477522477522,False,0.06257221053334158,0.46925900088026445,136,0.1293992826083139,0.04195804195804196,False,0.13189443550824484,0.03421655019476726,258
40,0.14102014892272138,0.0899100899100899,False,0.12873233850373733,0.13527257716736704,136,0.13628993112347929,0.023976023976023976,True,0.15281396981585302,0.014006948272438263,258
41,0.10805084902142982,0.20679320679320679,False,0.14368928700657913,0.09513807622884848,136,0.14182947625981482,0.025974025974025976,True,0.17782778736333618,0.004165619103416051,258
42,0.01579833312935184,0.8761238761238761,False,-0.0005809703709051227,0.9946440936249482,136,0.05687986263930278,0.36563436563436563,False,0.07190996486148632,0.24976226672738228,258
43,0.03875358780492463,0.6233766233766234,False,0.05919577603465033,0.4936190216763581,136,0.08353360325096981,0.15484515484515485,False,0.13409729728096387,0.03130322369456648,258
44,0.21881625721137749,0.0899100899100899,False,0.2056743552954102,0.10300666594606261,64,0.14313526307529184,0.15884115884115885,False,0.13590577100979395,0.1798217708916571,99
45,0.18553764494663746,0.13786213786213786,False,0.1925630817386928,0.12739657861527534,64,0.18207819864640443,0.06593406593406594,False,0.20635401268391151,0.04043947665153305,99
46,-0.06897557991625106,0.40559440559440557,False,-0.05175254893962326,0.5495973145048223,136,-0.047825303439816724,0.45254745254745254,False,-0.055475526885762516,0.3748497747162426,258
47,-0.042412158449560255,0.6173826173826173,False,-0.01534102096561589,0.8593005634788976,136,0.01277018257953641,0.8321678321678322,False,0.009963598255570083,0.8734593688200895,258
48,0.011699830458505603,0.8811188811188811,False,0.012918906245449925,0.8813369245498911,136,-0.004727172168911945,0.948051948051948,False,0.01570030430954507,0.8018333260631302,258
